labId               ,virusId             
60166,82952
60909,82033
60118,80608
60512,82092
60190,82552
60808,82188
60361,82879
60208,81516
60514,82680
60260,82920
60773,83855
60058,80608
60804,81576
60986,81092
60218,82583
60144,83617
60088,80913
60893,80308
60448,83822
60792,82379
60277,81638
60222,83894
60112,81576
60375,83724
60584,81164
60154,82136
60563,83900
60952,80550
60925,80166
60748,80228
60416,80560
60732,81647
60192,83643
60843,83662
60382,80870
60149,82325
60009,82385
60416,83571
60985,81811
60800,82634
60171,83160
60574,81296
60427,80788
60176,80758
60586,83264
60833,80192
60314,81376
60036,80220
60560,82484
60196,80616
60288,82819
60232,80100
60524,82772
60290,83032
60140,81125
60584,81336
60928,80230
60616,80229
60438,80956
60214,83228
60498,80906
60856,82412
60503,80080
60940,83128
60152,83988
60016,80374
60578,83957
60440,80764
60736,83378
60461,81798
60054,81774
60428,82114
60321,80192
60792,81056
60786,82787
60902,81972
60852,82163
60850,83845
60722,80504
60270,82296
60620,83006
60012,82234
60806,80742
60892,81064
60303,83280
60881,82096
60040,81570
60560,83160
60688,83520
60976,80964
60940,82845
60304,83632
60933,80444
60423,83250
60364,80170
60578,80878
60440,80978
60185,80117
60151,80250
60594,83959
60153,80770
60172,83687
60512,81380
60880,83059
60272,83230
60316,82816
60939,81000
60453,81822
60659,81798
60470,80092
60335,80576
60595,81208
60746,83872
60000,80079
60841,81926
60556,81111
60813,82290
60972,80592
60989,82189
60739,80270
60485,82304
60030,81856
60825,80824
60558,81680
60808,82842
60336,81984
60468,81058
60869,82263
60904,83265
60862,80190
60982,81274
60524,81108
60682,82556
60252,83744
60872,80520
60350,83878
60290,80516
60604,80992
60217,83303
60320,80656
60066,83181
60923,82392
60165,83034
60516,82615
60408,80814
60642,80670
60223,83455
60996,83472
60416,83028
60022,81672
60566,83486
60826,83028
60627,83136
60313,83814
60186,81966
60768,81952
60540,81676
60720,80476
60399,82976
60865,83211
60920,80453
60394,82228
60492,82788
60816,83563
60746,80072
60297,81774
60401,80152
60240,80967
60159,83898
60944,83811
60071,81984
60093,82726
60616,80186
60586,83421
60382,81620
60383,82458
60371,80224
60208,83218
60582,83760
60471,81372
60310,81376
60564,81092
60224,80972
60603,82423
60017,81089
60072,83420
60566,81296
60308,83316
60667,80736
60582,80222
60123,81936
60912,80314
60720,81674
60126,80700
60672,83140
60064,80062
60016,83054
60142,82708
60306,83448
60880,83688
60836,83320
60928,81963
60520,80646
60800,80632
60202,83520
60752,82182
60984,80784
60586,83734
60880,80100
60622,82448
60549,80354
60660,80146
60492,83880
60700,82124
60638,80484
60908,83624
60394,80434
60336,82248
60601,81984
60610,81208
60152,82560
60396,82327
60404,80988
60616,83786
60497,82816
60397,83121
60478,82896
60929,82352
60407,83788
60862,82050
60017,80424
60075,83272
60137,82975
60935,83866
60756,81675
60714,83248
60266,81964
60267,83448
60146,83317
60523,81067
60518,83946
60672,80536
60254,82291
60809,81395
60211,82624
60596,81945
60659,83237
60911,82209
60664,81884
60486,82470
60240,80118
60777,80001
60554,82320
60418,83328
60198,83758
60251,81205
60501,82728
60379,83404
60705,80638
60279,82587
60906,83232
60980,82656
60343,83058
60328,82064
60550,83930
60866,82361
60256,82765
60877,80320
60696,81356
60544,80899
60872,83896
60736,81684
60351,83134
60088,82321
60328,83224
60416,82448
60796,82642
60639,83640
60272,80618
60371,80892
60426,83336
60152,83696
60303,80002
60744,80404
60112,83870
60391,81240
60664,81380
60660,81590
60803,80148
60682,81641
60708,82592
60539,80648
60174,83249
60547,83603
60048,83343
60928,82485
60070,80344
60800,82236
60210,81238
60944,80009
60712,83483
60708,83728
60184,82424
60145,82808
60915,81664
60858,83976
60056,83421
60038,81458
60920,81422
60641,81099
60028,80936
60772,82982
60242,80947
60319,80100
60220,80075
60962,81836
60221,80270
60380,82654
60851,81232
60804,83109
60332,82920
60812,83530
60894,83904
60808,82128
60717,80602
60544,82024
60068,82850
60644,80384
60032,80670
60344,83034
60920,83026
60310,81990
60568,80078
60200,80647
60288,83976
60438,81525
60365,81036
60825,83466
60348,81760
60284,83440
60142,82330
60184,82771
60123,81260
60217,83296
60674,81949
60055,83248
60661,81594
60504,80322
60920,83588
60102,80225
60644,83064
60852,82181
60783,81666
60518,80296
60041,81732
60648,82420
60806,81886
60154,80614
60164,82656
60214,82344
60374,80175
60157,80608
60338,83920
60704,82196
60752,83715
60618,83248
60178,80414
60086,82423
60693,81624
60304,80053
60751,83561
60000,83526
60912,81240
60072,83135
60487,80613
60104,81274
60032,83864
60524,82215
60992,81868
60720,80770
60570,81002
60704,82316
60212,80978
60967,83600
60346,81104
60510,82964
60018,82453
60237,80357
60913,82060
60113,82870
60652,80352
60892,80069
60264,83324
60103,81736
60528,82288
60890,80860
60073,82018
60164,83297
60120,82358
60986,82592
60565,81226
60058,83910
60718,80156
60568,82446
60840,81016
60556,82514
60570,81006
60148,80642
60587,81839
60342,80402
60092,80435
60670,81428
60650,81947
60230,83264
60148,83857
60478,83938
60560,81942
60155,83332
60818,82120
60552,80295
60685,82800
60590,80731
60678,80124
60872,81948
60770,82659
60565,80513
60824,83120
60482,82067
60754,80810
60380,81554
60196,81810
60080,83148
60624,81262
60473,80309
60031,80064
60260,80518
60848,81918
60922,82260
60410,81792
60748,83158
60498,82198
60791,82376
60538,81348
60572,80450
60120,81276
60753,82331
60636,83284
60994,83753
60232,82916
60272,80853
60158,81942
60887,83796
60724,81906
60720,82914
60096,80067
60472,82982
60672,82208
60416,83339
60979,83674
60090,80256
60630,80172
60528,80387
60717,83581
60410,81528
60921,82848
60001,83610
60559,81855
60968,80449
60118,83225
60656,80576
60236,82842
60120,80465
60576,80192
60871,82691
60292,82802
60068,82462
60535,83912
60134,81376
60140,81000
60782,83608
60261,83960
60922,82247
60254,80204
60680,83725
60944,81700
60733,83122
60071,81479
60256,82708
60746,81754
60644,82037
60583,83408
60285,80280
60184,81332
60588,81192
60045,83368
60852,81757
60462,83226
60968,80752
60746,83701
60936,83172
60858,83385
60029,81079
60608,83550
60228,83731
60903,81967
60303,81650
60024,81729
60532,83966
60111,83485
60951,80563
60283,83103
60100,82649
60482,81698
60533,81676
60184,80504
60315,81864
60415,82866
60099,82540
60596,83216
60514,80744
60539,82251
60689,80920
60640,81786
60329,83503
60016,80896
60768,81400
60143,81036
60733,81680
60607,81654
60656,82875
60905,83239
60460,83808
60472,80122
60890,83796
60557,83664
60235,82619
60304,81199
60264,80366
60383,82332
60632,80710
60687,83062
60795,81920
60468,83254
60160,82394
60227,82912
60799,80348
60713,81687
60924,83245
60800,82586
60168,82257
60750,82296
60774,83196
60735,83216
60924,81188
60785,80460
60032,82971
60636,82236
60645,83816
60248,81288
60729,83969
60856,80943
60701,81078
60641,80086
60214,80948
60032,80188
60912,82381
60200,83222
60719,83584
60310,82232
60531,80726
60068,82258
60534,83152
60592,80520
60544,83797
60009,82649
60452,81664
60662,80389
60224,82164
60099,80988
60290,80323
60755,81174
60249,83162
60000,80117
60824,81668
60487,81640
60096,82401
60340,83718
60237,80746
60652,80926
60088,80836
60128,83773
60954,83151
60732,80922
60912,81612
60292,83808
60384,83420
60111,80460
60604,82603
60186,82564
60638,82112
60135,81516
60604,82777
60730,82154
60996,82084
60452,81578
60560,81080
60120,81839
60340,80860
60010,82229
60478,80672
60226,81756
60876,82986
60984,80591
60075,82888
60363,82652
60498,82386
60988,82663
60428,81268
60485,81246
60429,83476
60032,83872
60576,81544
60414,82265
60747,81780
60639,80639
60280,82628
60764,80858
60488,81908
60864,82811
60604,80218
60487,81454
60434,82666
60396,80628
60157,81762
60224,82688
60448,82777
60186,82548
60924,82048
60344,83220
60408,80991
60854,81547
60551,80486
60008,81224
60961,81240
60663,80682
60430,80724
60686,83648
60811,82432
60703,81028
60532,80361
60777,81129
60416,80676
60994,82889
60837,83520
60164,82319
60447,80472
60796,80330
60152,83673
60948,80546
60722,83626
60013,82511
60053,81906
60940,83784
60099,80419
60636,81584
60867,80848
60526,81886
60105,81232
60560,81878
60768,83693
60694,80564
60548,80460
60452,83374
60893,83108
60059,82883
60952,81480
60856,82316
60632,83520
60859,80453
60860,82134
60202,82194
60180,83824
60431,80011
60079,80093
60586,83486
60136,82511
60288,80144
60154,82214
60210,82700
60195,83060
60450,83012
60664,80430
60331,83470
60786,80988
60830,82204
60616,82266
60398,83556
60581,80702
60220,80918
60179,81168
60556,82541
60976,80280
60314,82004
60339,82144
60845,82880
60156,80600
60429,81596
60912,81454
60858,81727
60064,80960
60894,80780
60828,82947
60525,81740
60936,83240
60679,82621
60344,81668
60134,83950
60666,81742
60026,83972
60357,83044
60341,82183
60850,83015
60130,80798
60511,81986
60477,83473
60604,81396
60866,83170
60654,82026
60908,80148
60716,83924
60516,82236
60936,83827
60448,83056
60653,81336
60204,80560
60164,83222
60222,83528
60524,80978
60549,82552
60850,82328
60511,80940
60792,82356
60814,81310
60012,82104
60152,83852
60466,83996
60062,83378
60980,83776
60594,83238
60880,82018
60928,80136
60866,83115
60225,80814
60112,83647
60596,82144
60542,80284
60760,81883
60688,80732
60124,80338
60096,80565
60140,80215
60359,83228
60489,81907
60140,82242
60892,80006
60147,81175
60707,80503
60266,80916
60481,81894
60016,82687
60788,81266
60768,82532
60636,83451
60198,83059
60452,81220
60588,82336
60214,80588
60650,80138
60017,80961
60585,83153
60413,83353
60843,80891
60978,83666
60995,83622
60448,83297
60106,82080
60392,81904
60280,81286
60726,80354
60975,83962
60562,82714
60530,83599
60400,83448
60860,81231
60115,82000
60610,83382
60344,83483
60078,83600
60048,83789
60967,82400
60514,83776
60986,83970
60614,83996
60788,82152
60612,83684
60745,82007
60374,82872
60858,81422
60701,81131
60838,83807
60756,83719
60504,83562
60678,82812
60610,83524
60553,80556
60928,81421
60077,82640
60261,82976
60776,81571
60558,82736
60400,81010
60726,83488
60782,80560
60140,81280
60728,81792
60960,80856
60928,80860
60672,82048
60851,82166
60624,80882
60309,81858
60061,80416
60275,80676
60416,81264
60350,82733
60170,83268
60622,80799
60544,81008
60918,83132
60446,80793
60672,82852
60352,82220
60162,81920
60969,81139
60400,82004
60192,80352
60977,81966
60080,81419
60604,83643
60560,83539
60499,81562
60272,82174
60734,81784
60898,80904
60583,82891
60808,81800
60975,81240
60669,82837
60296,82703
60254,81618
60328,83962
60992,83163
60649,82247
60064,80956
60048,81782
60022,82100
60268,83700
60728,83111
60102,83184
60880,82116
60800,81605
60686,82354
60002,82102
60846,83216
60203,80644
60170,83310
60352,83452
60052,80900
60198,80207
60047,83060
60966,81856
60304,83308
60106,80896
60366,81828
60492,81271
60767,81260
60964,83521
60006,81398
60508,80744
60032,80297
60769,83040
60927,80714
60032,82964
60671,82939
60056,81058
60701,83859
60047,82116
60960,80412
60754,80887
60078,82268
60111,81020
60789,81020
60624,80246
60514,82926
60447,82288
60852,82439
60729,80996
60003,83512
60984,81160
60007,83712
60562,82017
60003,80900
60948,80422
60619,82651
60430,83363
60232,80757
60749,82873
60655,82730
60172,82736
60472,80286
60432,81092
60483,83973
60024,83562
60064,82504
60690,81181
60448,82672
60689,83764
60372,83892
60130,80444
60272,82450
60466,82373
60545,83164
60958,80844
60068,81920
60440,82049
60892,80120
60721,82891
60818,81394
60384,80456
60583,83354
60496,80264
60862,80705
60912,82350
60293,83836
60692,80018
60684,81137
60335,82920
60748,83552
60552,80862
60239,80098
60900,80784
60132,80256
60467,80112
60028,80913
60590,83272
60345,82176
60068,83346
60004,81608
60140,83712
60356,81500
60780,83088
60162,82944
60195,82067
60060,82691
60876,80892
60069,82220
60175,82101
60023,82252
60902,83391
60446,83880
60856,83044
60261,80808
60672,82324
60610,80170
60348,80388
60848,81416
60513,80148
60426,83152
60506,83866
60192,81225
60512,80629
60190,81129
60763,81100
60733,82769
60720,82724
60810,80510
60982,81282
60021,81232
60158,83040
60836,81614
60928,81287
60660,83276
60482,82998
60128,83439
60288,83113
60768,81384
60496,82644
60214,81543
60976,83290
60303,82424
60828,83519
60400,83566
60600,82734
60560,82970
60924,80704
60152,83220
60224,81956
60888,83736
60634,82898
60333,82223
60732,80660
60248,83615
60416,83429
60309,83824
60800,80270
60779,83528
60820,83192
60128,80369
60050,82328
60090,82591
60982,80464
60952,80154
60018,81610
60988,83318
60802,80825
60864,83588
60975,82329
60768,80183
60735,83875
60589,81344
60380,82944
60049,83108
60256,80053
60028,83952
60368,80453
60590,80096
60864,82478
60632,80109
60351,81877
60009,82256
60410,82884
60256,83263
60416,83008
60816,83844
60406,81404
60548,82759
60984,82560
60500,82624
60554,80340
60349,81082
60312,81514
60038,83600
60112,80633
60177,81920
60010,80368
60099,81363
60798,81012
60490,80600
60162,81888
60872,80840
60184,81176
60240,81507
60956,80092
60962,82374
60571,82728
60348,83496
60512,83010
60412,80103
60176,83305
60850,80348
60982,81410
60644,82959
60420,83832
60308,83163
60102,81118
60636,81344
60608,82624
60872,81755
60480,80826
60822,80319
60216,83232
60192,81106
60773,81216
60767,81026
60674,80832
60432,81664
60084,81168
60552,83672
60814,81301
60333,80840
60736,80904
60880,81953
60936,83814
60194,81741
60256,81408
60332,80884
60348,82064
60688,80560
60998,83330
60050,80802
60426,83996
60722,82474
60156,80544
60416,82772
60800,82206
60590,82152
60116,80624
60912,82028
60252,83326
60602,80608
60050,81251
60752,83718
60132,81005
60616,83135
60945,80822
60671,81219
60471,83104
60996,83230
60996,80832
60154,80288
60193,82185
60624,82795
60257,82916
60540,80004
60394,80016
60425,80599
60260,80384
60896,81832
60208,80768
60540,81152
60712,81000
60544,83640
60279,82184
60495,81904
60304,81037
60402,81582
60093,83542
60874,83456
60971,82263
60034,82513
60300,81504
60234,80807
60368,82353
60410,81950
60126,83739
60142,83631
60382,83616
60612,80855
60896,82872
60830,81631
60038,80528
60710,81314
60039,81516
60893,80146
60315,81588
60396,80200
60576,80202
60977,80392
60388,81612
60548,82991
60158,82554
60025,82360
60178,81512
60654,81204
60857,83467
60303,81570
60268,81268
60597,80268
60412,81357
60427,83663
60032,82387
60936,83616
60085,81604
60128,83652
60912,80027
60637,83055
60025,82864
60756,81911
60449,81198
60294,82730
60780,82804
60186,81640
60744,83992
60291,83799
60739,80481
60442,83083
60996,82044
60200,82104
60734,81418
60832,83017
60958,82746
60590,80028
60263,83992
60118,81361
60030,81854
60238,82930
60973,82510
60892,82311
60688,82631
60365,83220
60632,82695
60104,80847
60136,80807
60339,83460
60283,80395
60318,81868
60540,81290
60382,82732
60642,81665
60174,83775
60864,80890
60832,83019
60330,80260
60780,80216
60832,80010
60429,83444
60230,81698
60224,82918
60608,83356
60768,82354
60318,83258
60336,80326
60276,80519
60589,81177
60184,83307
60730,80450
60075,82305
60576,80702
60412,83576
60140,81192
60389,81338
60905,83783
60152,83061
60724,82644
60752,83170
60792,80974
60719,82820
60608,81928
60372,81678
60429,81161
60570,82151
60461,82284
60736,81605
60560,83589
60839,81705
60532,82770
60682,83770
60801,81858
60556,80908
60678,82976
60859,80180
60465,81673
60040,80912
60208,80786
60784,83305
60768,82497
60448,82857
60820,83248
60827,81646
60315,82734
60216,80598
60388,80338
60098,80604
60617,80268
60370,81088
60592,81329
60186,80224
60920,80492
60111,83628
60598,80003
60353,82169
60765,80988
60640,83595
60634,82362
60304,83510
60300,81104
60493,82460
60736,80262
60456,83841
60231,83790
60360,83536
60434,82098
60848,82954
60100,80363
60291,81700
60046,83707
60086,80532
60080,82687
60464,80124
60553,82796
60558,83258
60310,82499
60720,81412
60216,83806
60676,80884
60308,80959
60230,81620
60707,82218
60553,82404
60902,81184
60880,80321
60964,83185
60708,80212
60521,81936
60259,82278
60600,80698
60570,80129
60689,82746
60804,80528
60646,82746
60400,81152
60725,83652
60672,83280
60928,83990
60418,83896
60384,83168
60452,82170
60568,80327
60535,80678
60592,80494
60032,81597
60970,82912
60526,80076
60077,82884
60520,81640
60862,81600
60584,83014
60986,81191
60816,83255
60567,82486
60901,82108
60402,80209
60097,82496
60498,81279
60686,80925
60734,80926
60502,80278
60547,82980
60738,80521
60495,82046
60505,83442
60732,80800
60647,81508
60904,80642
60960,81356
60464,80080
60188,82009
60318,82208
60769,80816
60644,80024
60672,83330
60246,80422
60384,80844
60720,83054
60673,80638
60432,81662
60482,82544
60880,81170
60304,82736
60531,82000
60129,82752
60772,80309
60932,80014
60984,80704
60728,83456
60130,83684
60067,82123
60369,80113
60000,81824
60323,83016
60164,82576
60432,80570
60312,83130
60502,81036
60152,80116
60564,80816
60061,82572
60382,80799
60845,82232
60926,80435
60886,82316
60262,80403
60825,81316
60192,81484
60422,83532
60621,82063
60480,82382
60416,83320
60568,80170
60410,80050
60224,82082
60178,82168
60497,80036
60160,80529
60612,82835
60624,81956
60961,80136
60688,81209
60578,83216
60003,83113
60190,80946
60895,83160
60758,80634
60029,81668
60034,80736
60110,82086
60356,81087
60656,80976
60430,82616
60788,80272
60644,80912
60800,82956
60972,82894
60864,80784
60215,83169
60416,82480
60905,83114
60714,82492
60176,82770
60699,83280
60687,81469
60270,80310
60097,80406
60271,80600
60242,81287
60387,82984
60768,81664
60642,82670
60293,82087
60588,81621
60592,80669
60294,81152
60752,81536
60822,81475
60586,81230
60332,82468
60300,82596
60730,83257
60263,82584
60610,81960
60184,80628
60692,80760
60152,83807
60628,82724
60096,80383
60000,80480
60642,83770
60100,81789
60078,81040
60952,82211
60092,83287
60462,82192
60971,83074
60950,81610
60256,82899
60392,80030
60190,81273
60544,81544
60082,83438
60960,82108
60064,82080
60112,81745
60190,82787
60923,81326
60894,83716
60824,80010
60762,81580
60450,82037
60874,82596
60364,81064
60525,83274
60176,83545
60861,81042
60672,82341
60660,80660
60069,83597
60112,83307
60144,82576
60867,80625
60926,81233
60632,80317
60270,80770
60901,83386
60988,80434
60116,81688
60685,83288
60404,82414
60552,83479
60244,80397
60848,82931
60752,83292
60776,82490
60056,81228
60884,80350
60136,82094
60866,80436
60572,81035
60882,82829
60734,83215
60824,83299
60216,82957
60544,81504
60073,83644
60099,82804
60859,82320
60993,80238
60410,83815
60807,80942
60248,82320
60650,82318
60962,81012
60694,81322
60011,81504
60206,80376
60976,83344
60816,82759
60841,81536
60614,83971
60560,81408
60943,81026
60136,82150
60261,83438
60028,80570
60472,83320
60676,82840
60834,81438
60268,81372
60448,82667
60319,82564
60980,82524
60946,83397
60163,82752
60772,80624
60928,80790
60552,81600
60588,82072
60204,82823
60804,81786
60192,80954
60294,80045
60470,83651
60273,83837
60365,80388
60420,81159
60424,80236
60960,81632
60178,83322
60639,80454
60070,80292
60802,83794
60543,83324
60807,80792
60090,80150
60169,82776
60812,83521
60364,81683
60322,81576
60912,81480
60640,81256
60096,80991
60580,83112
60510,80129
60393,83150
60264,80482
60989,82448
60292,80256
60664,83442
60548,81238
60822,81701
60755,82368
60478,80309
60342,82560
60448,81472
60040,83504
60524,81208
60640,81634
60750,80902
60844,83179
60760,82620
60596,81397
60542,80720
60170,81256
60397,83715
60999,83259
60514,81052
60744,81615
60448,83956
60368,82220
60464,81580
60708,80227
60040,80030
60887,81098
60888,81469
60646,83748
60893,81602
60772,81066
60742,83916
60224,83061
60645,82494
60770,80288
60506,83572
60217,83336
60400,81604
60208,81778
60633,80491
60848,83177
60022,82818
60896,82421
60408,83005
60377,80845
60847,83660
60812,82196
60302,82128
60712,82082
60700,83754
60992,80364
60880,81060
60692,82657
60748,81951
60280,82082
60600,81023
60248,80821
60887,82161
60280,82547
60673,81560
60896,82648
60752,81152
60000,81257
60966,81910
60330,82511
60440,82424
60992,81150
60506,81352
60396,80489
60102,81340
60375,80207
60279,81737
60914,82940
60806,80368
60049,80192
60902,83968
60446,81056
60216,80970
60232,82896
60464,80024
60334,83711
60700,81116
60288,82733
60464,82612
60271,83832
60130,81120
60952,80576
60288,82584
60496,82036
60364,82700
60042,80757
60326,83036
60296,83214
60282,83184
60647,80671
60159,83061
60424,81971
60549,80176
60533,83252
60241,81248
60007,83436
60988,82782
60407,82880
60024,83776
60094,82720
60768,80888
60404,82098
60470,81148
60579,83424
60734,82175
60750,81254
60753,80712
60506,81162
60200,82616
60508,82010
60656,83746
60769,82848
60920,83593
60448,83416
60008,83137
60804,81124
60354,81928
60719,80896
60771,82776
60664,81826
60985,82376
60197,83760
60028,83872
60612,81460
60684,80546
60212,81627
60865,80506
60672,82379
60550,83698
60546,82434
60248,82671
60314,83582
60953,83700
60856,81056
60808,81098
60336,81304
60632,81640
60052,81534
60998,80346
60438,80992
60142,82977
60731,81004
60996,80353
60754,83664
60234,80956
60765,82008
60309,82230
60776,81728
60656,80992
60611,80461
60400,83200
60128,81312
60758,80282
60517,83050
60998,83794
60557,81654
60621,81717
60774,81837
60784,80371
60008,80945
60952,81077
60309,81374
60378,82560
60844,82752
60820,82163
60487,80508
60176,82706
60912,81706
60520,81404
60427,81272
60506,82276
60440,81434
60787,83176
60154,81408
60145,81875
60035,81644
60348,81328
60697,80736
60518,80714
60657,80453
60563,81082
60394,80564
60008,83873
60235,83513
60104,83960
60868,83573
60260,83728
60384,81104
60486,83002
60659,81280
60387,83312
60342,80609
60938,83631
60910,80833
60108,81068
60319,81668
60127,82644
60520,81806
60244,81504
60597,81752
60944,83042
60584,81922
60048,82022
60224,82601
60260,80826
60808,83516
60088,81360
60664,80910
60798,82704
60296,80848
60896,83072
60441,80180
60663,82697
60784,82762
60729,82008
60904,80788
60516,80538
60464,80703
60334,81486
60136,82201
60887,82671
60214,82674
60188,83573
60555,82192
60702,83079
60412,83032
60924,82152
60902,82980
60675,83168
60090,80920
60442,82748
60538,82560
60582,80356
60775,80384
60377,80992
60930,81084
60801,82386
60249,80520
60416,81736
60610,83385
60182,81837
60635,82312
60800,82612
60916,83410
60800,82951
60171,83033
60312,80472
60862,81530
60764,80944
60316,82812
60284,81489
60774,83951
60360,82966
60196,80384
60767,80811
60633,80710
60288,81284
60304,82567
60422,80827
60904,80372
60044,82275
60608,81084
60200,81648
60694,82910
60740,80750
60755,82860
60144,82271
60733,82420
60488,83569
60407,81139
60212,83878
60045,81962
60971,83630
60628,80939
60616,83600
60136,80520
60469,83272
60628,80414
60381,80316
60640,82215
60476,80352
60512,83444
60316,80218
60680,82424
60128,82622
60206,81913
60195,82318
60767,82473
60384,82672
60224,82112
60798,83378
60418,82988
60416,83982
60330,80104
60396,81358
60543,80771
60193,80492
60858,81720
60656,82384
60944,82756
60640,81740
60594,83778
60416,82152
60948,82440
60222,80106
60478,81742
60016,83463
60653,80404
60679,83550
60310,80834
60636,83574
60005,83221
60705,81286
60336,82223
60654,81512
60458,80191
60384,83956
60240,80443
60288,83596
60314,83704
60930,83588
60340,80278
60838,82432
60904,82806
60192,81748
60804,82832
60734,80649
60218,80545
60448,81024
60708,81578
60872,83806
60706,81626
60796,82672
60062,83592
60484,82973
60942,82048
60472,81276
60232,83784
60517,81664
60084,82210
60092,83707
60557,81192
60440,82914
60534,83504
60336,80148
60690,83862
60567,81568
60761,83300
60546,83088
60221,80144
60940,80920
60949,80601
60688,82543
60987,81488
60667,80950
60789,81269
60480,80136
60837,80321
60583,82298
60878,82531
60961,82495
60526,82673
60540,82404
60804,80080
60190,82380
60522,81728
60624,82082
60890,83732
60351,80636
60780,82027
60492,83328
60318,83965
60938,83734
60098,82328
60942,83740
60591,81628
60264,80308
60256,80548
60938,82156
60362,81484
60819,80628
60272,80600
60990,82541
60650,81094
60468,80832
60897,82674
60295,81112
60084,82924
60092,81088
60962,81136
60483,81868
60580,80756
60184,82888
60336,80435
60142,81526
60196,80988
60636,80402
60816,81140
60964,83731
60076,81712
60976,81207
60944,81480
60240,83038
60605,82845
60444,83527
60573,81096
60932,81539
60064,80412
60248,83315
60430,81799
60684,83523
60902,80104
60233,83240
60273,80182
60256,81171
60223,81388
60528,81256
60061,83224
60766,82215
60037,83072
60562,81345
60748,83451
60092,82216
60769,82404
60219,81600
60054,82897
60298,83926
60746,83678
60618,83178
60149,82120
60622,80632
60326,83171
60172,81729
60755,83313
60854,80314
60795,81788
60124,80929
60072,83886
60910,80962
60340,82144
60509,83760
60318,83624
60240,81785
60174,83250
60440,81513
60212,82920
60568,80900
60162,81512
60464,83552
60043,80980
60520,81253
60928,80236
60597,81686
60544,81767
60152,81452
60288,81471
60546,81416
60159,83980
60276,82464
60247,83464
60484,82892
60520,83959
60825,83728
60652,80737
60252,82108
60074,80416
60527,82293
60260,83524
60130,83472
60844,82842
60391,83549
60073,80232
60523,82620
60352,80012
60198,82355
60858,82512
60370,82601
60431,80144
60998,81772
60362,82024
60568,82227
60987,81887
60816,81084
60340,82204
60059,81545
60521,81592
60074,80556
60428,82955
60544,81591
60262,80228
60666,81132
60440,80744
60080,80272
60688,81806
60768,83596
60287,83454
60318,81941
60959,81610
60456,80458
60856,82578
60669,83568
60091,81252
60134,80852
60531,81264
60608,80389
60936,83872
60573,80258
60006,81783
60160,82944
60236,82506
60056,80544
60558,83937
60964,81090
60542,80768
60401,81500
60782,81288
60737,80954
60461,81799
60359,82914
60972,81251
60676,81775
60775,81412
60960,82496
60574,80558
60920,81028
60652,83196
60756,83287
60730,83977
60226,83284
60364,80466
60050,82077
60263,83544
60924,83279
60496,83199
60704,81492
60430,83608
60544,80798
60279,81767
60743,83300
60760,82854
60560,80196
60529,82128
60720,82581
60553,82512
60114,80184
60231,82720
60281,80241
60760,83964
60601,80282
60396,80671
60598,83491
60940,82760
60406,80040
60939,83186
60098,81000
60490,80124
60384,81960
60472,83482
60602,83594
60542,83008
60802,80495
60564,83696
60350,82432
60544,81804
60965,82953
60487,81114
60244,81004
60541,81056
60162,80432
60524,82250
60332,83146
60640,80796
60838,83969
60824,83513
60318,81060
60816,83173
60128,83584
60224,80173
60904,82444
60444,81933
60978,82502
60740,80630
60416,81917
60026,81186
60006,81232
60865,83690
60342,83648
60454,83624
60722,81670
60184,80636
60303,80255
60456,81944
60216,80624
60060,83506
60668,82066
60197,82605
60576,82082
60994,82580
60798,80970
60381,83891
60566,80348
60529,83640
60752,81272
60088,81208
60199,83449
60777,80220
60902,83285
60379,81759
60776,82936
60832,81300
60251,81704
60283,80144
60197,81380
60058,80291
60580,80876
60659,81088
60736,81066
60184,80958
60664,82280
60658,81728
60958,82908
60056,80776
60443,81883
60737,81843
60276,80294
60458,81942
60747,82072
60028,81407
60784,81943
60145,80512
60865,81944
60304,80576
60920,80295
60603,83198
60060,82778
60493,80136
60348,81588
60813,82498
60551,83807
60609,81096
60870,82938
60467,83328
60057,80426
60616,82403
60772,81680
60641,81888
60738,80123
60266,80124
60568,80378
60808,83240
60608,83650
60152,80722
60324,82928
60095,80573
60376,83029
60840,81199
60719,82254
60328,81768
60774,81087
60766,80423
60408,80887
60787,83885
60185,81076
60987,82352
60722,80852
60822,82396
60393,80273
60756,81419
60384,81456
60614,83441
60518,81644
60381,81839
60209,80876
60977,83968
60022,83192
60670,80714
60372,82666
60644,80983
60415,82306
60684,82902
60801,80338
60654,83266
60366,80864
60050,82589
60275,81210
60736,80968
60931,80374
60300,80464
60576,82938
60562,83318
60560,80768
60652,80470
60702,81456
60462,82236
60408,81872
60616,82397
60664,83748
60276,81843
60448,82396
60293,80987
60374,80032
60171,83330
60044,83839
60304,83738
60033,81168
60715,80453
60725,81283
60091,82226
60952,80004
60076,82826
60165,80858
60114,80961
60248,83092
60696,80328
60842,80096
60576,80872
60952,83542
60500,82897
60466,82082
60954,81188
60743,82608
60507,80912
60782,80016
60820,80225
60352,80745
60774,82316
60511,80662
60356,82976
60776,82697
60026,83732
60004,81146
60934,83152
60406,83582
60006,83296
60973,80056
60896,83968
60143,83912
60467,80834
60262,80304
60483,82033
60940,83108
60702,82115
60768,80156
60100,81490
60912,80497
60152,80475
60754,81652
60713,82551
60408,80944
60026,80900
60192,82490
60504,81936
60903,80334
60836,83434
60204,80351
60056,80208
60526,80058
60320,80532
60285,83372
60435,82046
60524,81764
