medId               ,virusId             
35360,80526
26074,81816
28133,81984
26709,80707
20679,81056
30150,82323
35116,81770
21821,83265
37702,81805
33420,83808
33246,83412
22344,83830
21106,81636
35160,83536
39936,82638
23718,82045
31632,80894
31325,83496
31166,81287
29766,80671
38302,82754
37424,80689
36184,80092
26586,81060
31412,82672
21120,83224
32272,81152
21087,80475
36282,80452
21177,81584
32316,83886
30165,82245
23552,83188
25651,82426
33108,80204
31632,82213
23589,80908
24568,81135
37941,81404
20864,82464
32926,82312
20416,80810
31388,81480
27116,80165
25919,81356
26691,82530
34864,82728
20382,80553
25666,81346
29911,83104
20312,83682
37388,83408
22405,82134
34639,81008
39735,80196
27225,80424
21370,82774
27056,80428
32626,83022
37532,81630
38936,80636
23953,83328
25458,80484
25586,81246
20108,82800
39848,80670
38664,83991
38800,80857
26192,83908
27595,82752
23996,81116
26152,82688
29628,83836
25088,82544
35108,80896
34680,81048
38604,80809
28914,81608
26936,82178
39064,80152
30408,80294
25180,83565
30866,82593
28436,83992
30679,83594
21146,82486
33939,82769
20752,81347
21373,81156
20169,81004
34164,81488
23169,82340
28944,82127
20250,83050
33338,82671
37868,82472
26336,81777
30960,82976
36720,83480
29265,83616
34160,82659
38811,82354
20494,80232
38924,82038
33384,83192
33995,83110
37435,80972
36329,81564
29144,81950
28004,81665
36318,83367
36980,80156
26553,82808
34544,83729
27024,81490
27794,81474
37816,82636
28628,82871
21676,80128
34429,81357
33758,82808
27712,82626
27304,80352
36452,81127
30927,83373
23909,81552
33320,82123
28255,83963
36332,80342
20691,80456
28421,83354
36696,82744
34719,82792
22784,83138
32336,80095
31656,83632
33088,83680
31319,80668
29128,83906
33268,80754
30952,82474
28950,81121
25557,83534
35392,82842
36640,83443
26818,83691
28788,82278
38654,82312
38362,80631
38376,81344
20672,82212
34480,83082
34096,82684
27760,83986
20766,81322
36444,80754
35664,82658
35536,81246
26257,80352
29114,83419
32814,81156
33770,82313
36160,81053
27728,82605
37497,83982
39538,81136
33986,83074
23628,82783
26867,83712
22624,83067
22783,83972
32502,83640
37098,83911
37104,81780
30471,83871
38568,80515
21861,82887
25124,81951
36620,80398
20508,83612
26160,81938
29323,80145
39306,80902
23557,81235
30878,82243
35009,82342
34032,81822
28648,82408
32168,80945
31219,80742
22660,80499
20288,82716
34455,83962
39452,82508
39138,83544
26687,81819
22066,82791
22837,80336
32780,83478
25606,81688
38382,81428
35900,83812
37156,81632
34228,80704
22280,83172
33047,81612
34088,83288
30218,82797
34167,80196
22492,81542
34176,81373
24858,81049
23685,83856
36669,80136
20384,83371
34690,81571
27040,80740
35388,80898
29556,82764
23745,83820
27788,82906
31148,80832
25466,80064
21794,82560
28048,83116
23136,80074
31146,81888
21449,82224
21463,83843
20716,80368
31552,80492
31691,83256
24148,81564
25229,83196
37732,83077
39436,82697
31797,83799
35312,82040
24464,80738
38684,83951
33766,82827
29677,80784
21016,83608
22075,83080
27586,82776
34678,82046
27690,81632
26598,83090
26525,82768
24355,82578
21122,80190
21004,80856
38930,83201
36224,81484
27472,82048
25968,80580
39469,80902
39008,83395
28956,80710
32448,80400
27226,81090
34272,80558
27616,83993
34120,82689
37513,80060
33956,83060
32446,81857
39836,81536
22344,83344
36517,83431
29820,83130
39629,80484
39137,82877
20298,83056
32398,82832
23560,81911
31928,83711
29395,83388
38922,82676
22763,82699
33448,81390
26253,81556
39906,80064
27710,82000
37022,82364
34172,82390
32155,83421
36716,82710
38104,80705
36586,80752
35992,82799
29540,81886
37310,81302
20718,80874
34208,81705
37776,80706
39767,80000
25440,82808
36993,83648
34526,82977
33728,83312
36448,80384
39254,81096
25296,80207
29281,83497
33786,81314
34244,83120
22907,83376
34076,80578
20304,81704
26462,80777
29916,80156
24814,80064
34386,81862
25321,80906
22707,83940
26416,80156
37914,82900
39040,80344
36116,80531
21331,80324
39010,83253
24043,80515
21968,82992
28937,82450
34176,82248
22563,82760
36247,83044
37348,81312
30632,82868
24024,82184
31180,82551
30116,83712
34496,83568
29272,82060
29272,80178
20539,80028
39908,80245
37701,80694
25035,80463
36154,82544
22747,83060
31896,81989
36975,81815
20480,82978
29528,82623
32100,80122
20524,81632
24284,83206
26764,81844
23484,82825
20733,82226
21532,80173
33864,82076
33850,80464
32794,80820
27194,82204
39048,80672
38448,83768
20552,83848
39829,81772
24768,80382
36837,82287
37476,81110
23796,81472
24396,80624
29952,82484
31010,83064
34636,80462
36504,81716
33952,83451
38776,80818
27138,80338
39502,81352
20097,83917
36932,83236
21932,83740
31518,81789
37408,83044
35588,81584
22702,81062
23673,81886
22155,82160
29847,81441
33992,80888
35728,80032
24140,82940
22826,82748
32648,83851
33086,82897
22596,83134
36972,80584
23780,81679
24096,81926
24432,81000
31296,81001
30832,80584
32200,82018
35516,83797
38310,81736
31597,82292
29968,82063
28620,81886
31821,81342
36484,83966
30950,80348
22664,83712
32179,81500
38239,81905
33856,81465
29799,82304
31458,83652
35568,80737
29388,81526
28572,81128
33894,80365
36894,83236
32064,80655
27426,80902
38590,81854
32157,81422
33330,82728
22672,81168
35740,81168
27640,83400
35679,81250
28988,82688
32449,80173
38016,80452
36392,82600
35118,81088
38016,80660
28381,82464
24618,83572
20228,81901
35203,81020
36380,81544
30241,83136
27301,83620
25370,80986
27272,82544
37062,80913
34824,82132
33768,83367
20384,83520
24552,81460
21568,82534
25293,81642
27640,83036
39681,83971
24800,82492
37728,80759
30264,83084
34748,81634
34370,83996
31280,81930
30600,80198
38716,83211
24598,82892
27730,82236
27584,80602
28836,80232
23499,80050
21170,82959
20660,81456
39519,83104
31062,82162
32718,80426
20320,83376
25712,80512
23092,81932
27456,80198
21334,83009
23400,80204
30742,81400
22202,81920
39645,80948
36854,82858
30778,83898
22312,83556
30952,81004
38900,80946
26568,82874
30681,81667
26470,83448
26893,82136
25856,80564
33872,80082
29543,81838
26559,83782
31279,82258
20092,81238
34700,81398
20242,80418
32208,80192
32352,81072
30868,82846
39145,82084
33455,81906
26840,80186
22128,81664
39918,83006
32871,80659
37568,83616
30144,81586
27101,80665
33588,81390
20508,83135
33800,82238
27141,80965
30943,81670
36512,81216
35404,83092
30214,82722
27993,81179
33979,83104
30204,81821
30429,83968
32298,81924
25012,80320
38903,82816
36072,80116
30532,81026
27693,80720
32585,83578
30917,83608
30334,81008
35544,80794
36356,80988
28202,82031
35864,80549
30636,80909
23664,81144
24043,80460
26872,82472
24872,81048
28571,83392
36152,82336
28457,83993
37038,81372
33773,83967
25907,81520
33909,83867
27008,83799
39555,83210
27504,81726
39682,80335
25546,82142
34652,83816
27140,83872
35296,80604
26301,80980
32859,83562
36408,80001
35139,82752
37081,81607
32942,82724
22663,83434
28774,80932
39728,80895
32124,81005
28254,81424
35454,80160
22877,80984
31808,83932
39889,81732
35717,80894
24205,82272
26398,83736
29074,80208
29844,81756
21376,81230
21134,81730
21533,83955
38444,80920
39936,80860
20374,81818
28998,81956
23640,81466
35096,81856
28664,82992
35182,83147
37284,81624
23926,82535
32404,82729
27936,82826
23703,83288
33152,82908
39544,80064
26744,81920
31208,83673
27300,82296
34630,80178
20067,83324
20090,81348
24432,82534
28624,82152
31970,80252
37278,81306
27859,83945
38622,81508
28451,82755
24410,83310
26309,81170
25260,81630
22852,80380
39456,81033
23488,80736
31944,80120
26992,81790
38440,83125
30847,81715
35994,83087
29680,82020
23387,83316
36640,82296
22620,83548
31694,83328
22232,82045
34174,82352
27500,83972
23984,83675
20121,83143
28303,80919
31116,80404
37177,80864
25768,82650
30528,80256
38882,82460
25992,80160
30138,83650
30880,81818
26047,83181
25054,83602
34812,82812
20228,82464
24290,83550
20850,82835
26358,82518
38121,83712
21944,82567
23794,83223
34173,80256
21363,82184
26836,82792
25364,82965
29394,83473
20526,81006
38488,83531
27856,81993
34925,82395
22673,81532
21712,82844
22672,83214
39394,80827
20600,81469
23156,80217
36872,81582
25962,83488
22267,81695
21643,80233
20047,80041
37436,80684
39876,80181
39900,81310
28640,83632
21232,80188
36854,80494
34120,80588
22380,82042
25521,80248
38164,81401
26006,83804
21864,80381
39154,83164
21665,82992
29994,83256
36181,80148
21899,82679
20884,82432
20195,82056
20071,80936
36782,81466
36149,80462
28360,81242
37752,82963
35716,80343
36652,82032
21429,81621
30788,82189
38474,83404
38372,80386
32830,82412
37090,80201
32769,82202
32047,82601
38582,83536
38200,80666
23243,81440
22012,83544
33220,82813
26508,82081
21850,82584
27084,81684
33316,83612
35510,81056
37400,81024
24983,81664
23422,82036
23296,82408
20216,80646
31972,82227
39118,82824
30928,81858
34412,83493
33126,83816
22813,81758
26875,80722
35517,80048
38852,81256
24008,80276
20960,80711
26053,81522
34164,81328
39434,82142
38110,82582
34216,82432
31363,83512
27506,82728
20315,81568
34618,83952
27164,80544
31234,82110
36392,81950
23718,80359
25732,82144
28864,81019
34686,80868
25026,81328
37056,81184
34592,80424
30132,83465
20930,80180
35195,81539
20748,82036
31144,80523
30211,81276
29434,82942
33756,81530
30336,83570
32194,83093
35366,80542
39878,82702
32216,80184
35819,83028
20801,83445
33411,83310
23752,80102
33154,81035
31635,82998
36063,83340
21784,81445
35237,83326
32398,83710
27606,81879
33338,82432
31534,82586
32036,82742
25008,81455
25424,83424
24174,82588
31102,83760
21696,81730
27004,80508
25783,82822
32864,83801
26234,82132
36136,81220
34285,82960
30688,83264
20076,83839
33468,83210
25940,80220
28226,80580
37211,83504
22414,83082
33005,83542
37291,82192
27724,80041
30712,83930
37940,82807
23452,80734
30310,83974
21208,82139
31696,83395
28268,80504
36136,82286
26724,82460
34336,83321
36397,80228
35968,81778
30315,81352
39844,80563
36196,83850
31728,81920
35157,83028
24366,81176
20080,81545
21288,83392
29952,83990
31849,82946
37634,83688
34363,83552
20252,80260
36965,80963
37620,83354
36203,81447
29841,80445
20418,80288
25560,82755
33028,83016
37858,81840
37452,82800
33167,82740
23856,82616
31615,83192
35674,83958
39513,83832
32976,82644
27688,80088
38346,83252
24994,81638
25316,82812
32275,82734
38132,80330
36268,81988
31044,80987
35744,81658
23308,80016
21762,82034
35940,81974
33549,81621
30464,83252
38599,81358
36213,80608
39032,81584
31048,81587
31803,80778
31700,81802
32768,82873
23598,82033
32422,83135
31220,81929
37376,82432
21446,82008
29944,80875
20456,83676
20990,81802
31468,83286
38788,80964
26956,82274
27072,83254
23340,80086
23056,80738
30718,83415
33796,82528
24682,82217
26964,80829
30528,81282
25790,81991
31312,80302
35072,82040
37632,81652
33472,82096
38592,81168
38318,82468
24228,81942
21088,81576
20776,83627
29620,83520
25256,82280
25250,80000
30873,82376
34336,81893
35932,80286
32756,81504
32960,80167
23144,80087
26368,82322
37320,80048
29098,80332
25300,83230
31100,83690
31624,80209
29095,82372
28265,83456
35504,82096
24640,82558
24176,82035
35228,82816
23568,83636
26902,81689
37190,80424
39711,81872
37827,80360
37858,81788
38062,80810
23036,80402
38948,80481
35882,81630
36863,81634
35952,81408
21106,83983
25744,81280
32450,81712
25942,83484
38661,81054
39084,82700
29672,81196
34816,80745
30940,80170
26502,80308
30964,81512
29740,80414
32444,81455
29984,80916
33185,82924
25038,80853
25168,80372
25740,81504
34236,83528
34664,81916
32204,83554
36416,81072
35758,82496
32847,81708
35912,80581
21448,81256
21599,82688
28226,81095
31000,81934
36308,83936
33657,80776
30106,82743
22886,80928
26454,82383
37053,80704
26173,80014
26932,82776
26182,83562
36944,80052
36331,81247
31218,80254
36547,83776
34880,83120
23293,80064
31587,81408
28664,81702
23681,80228
30775,80090
25864,81372
32041,82736
25525,80854
23844,82373
34406,83484
30300,80092
33420,82558
34553,80898
28443,81088
39868,82242
21703,80002
28668,83694
32404,83696
24304,83076
27789,81270
29075,83510
27108,81096
24576,80102
33320,82272
28112,82424
38870,83548
31628,81872
33180,82080
35162,80043
25351,81004
37287,80056
30418,82860
38493,82732
31742,82183
32640,83394
28848,83250
20968,81430
39479,81964
22512,80998
31368,82538
35646,80320
23696,83421
39657,83076
24432,82151
37576,83282
29323,81980
21348,82433
35491,83780
26244,81295
26460,83424
32554,83312
27780,81646
35896,82532
29303,80209
31396,80717
25276,83773
21554,83072
24228,81234
26114,83558
35558,82280
26902,81214
22189,80286
37936,80896
36727,80584
36919,83257
36422,81999
23556,81208
24499,81872
23060,82448
20194,81005
37658,80876
34258,80492
36144,83214
29868,80454
39743,80418
21690,80228
31106,83202
24352,82905
24984,82348
31234,82186
36256,80965
28282,83692
38650,80662
39448,81054
29794,83839
26896,82346
31948,81601
37662,82725
25067,83236
21600,83199
22149,81164
35454,80456
23461,83008
36637,80128
34193,82184
23800,83010
31772,83857
27016,80995
24656,81106
27885,80192
38094,80904
29057,82368
21752,83505
20270,83749
29080,83645
25070,83796
39832,80722
33264,83460
35200,82821
35358,83706
29572,81633
38650,81264
32320,81710
30964,83918
34940,81641
26748,82432
29092,80032
24420,82386
22206,81865
23334,81850
24792,81338
22766,82616
31084,83723
33390,83010
31760,81915
20021,81414
31884,80591
27719,82342
38647,82034
20500,80004
22123,81348
29238,82533
20697,82797
26992,83714
36310,81047
30335,82793
35568,80162
29526,82762
29120,83616
36366,82316
39536,81698
22044,80628
36049,81065
30221,81668
34476,81096
34799,82734
39038,81984
24665,82988
27169,81895
32736,82814
21148,80704
21691,80892
29257,82307
24823,83560
35174,83786
23940,80712
21718,82777
31344,80998
35018,80548
27974,80791
35583,80830
26136,80124
39390,80937
27714,81144
22170,83621
34528,81110
25828,80799
20427,80956
20264,82942
37768,83816
25894,83056
20732,81496
25770,82808
22784,82178
30592,82122
20000,82010
35661,80564
33938,80138
21504,80576
23269,83576
20399,81900
30023,80392
20342,81849
29310,82654
26488,83272
25352,81982
23268,82914
35816,80448
26676,81291
24043,82896
33533,81728
24709,80821
29608,83460
21011,81968
23472,82498
23604,80404
24036,81996
20404,82552
39446,83674
22151,82401
20563,81928
28096,83872
37020,83002
31426,83964
38734,81779
29796,81092
21184,81185
26034,81244
20016,81874
36421,81344
37164,82398
21929,81056
37164,83717
20627,83826
33160,81904
38358,81424
34717,80036
28162,83616
35126,80106
38228,82452
34484,81668
30648,80075
33852,82192
37804,80980
25679,82592
31236,81114
26236,80491
25912,83721
25232,82775
24568,82993
25440,83608
34072,81388
29110,82420
29075,81654
25374,80792
32734,82972
37436,82768
26448,82960
24219,83716
35552,83668
22468,80454
33005,81745
28291,80944
28672,82520
25907,83124
32543,80340
20697,82784
27886,83532
30804,80085
34816,82358
27520,80937
32990,80364
36634,82561
31040,83671
24560,82618
35505,83324
35210,81264
21081,82512
30356,82796
36774,83324
24305,81958
37238,82608
32086,80156
38584,82179
26735,82708
30258,83758
32286,81320
26626,80816
24179,80040
38360,83328
34400,81208
30049,83184
30855,83584
34104,82812
23470,80793
35004,81409
23335,83482
39517,83785
34840,80068
33956,80014
29712,81516
26444,82757
24254,81960
36832,81140
26516,80508
28462,80704
21972,80316
32406,81372
24759,80400
28748,82008
23912,80112
26805,81838
33276,82188
34950,81844
36178,81956
22437,83344
21418,83511
24468,82121
25996,81114
20216,81902
34958,81427
35019,80672
25831,81764
20200,82084
21048,81556
38688,82928
28956,81024
35154,82896
39236,83923
26233,80306
33855,80988
30080,82622
33820,81152
27799,81859
25247,80328
35240,81334
38664,81054
30660,82124
35603,83032
29614,83806
23834,83888
25240,81318
33669,82948
35988,83498
36591,81681
30857,80919
27092,80006
30814,81559
27533,81833
37720,82595
32336,83244
26920,82690
25696,83168
38076,83846
37737,81802
29360,81612
38376,83552
25007,80478
34248,80048
20208,80384
29592,83789
39474,81072
22956,83880
29074,81370
24216,83300
30628,81910
28988,80886
25088,80404
30800,81534
27238,80743
22035,80272
37985,81206
25892,80684
37549,80576
28382,80169
37782,81599
38144,80748
39094,80230
24220,82789
23808,81667
38440,81125
21575,83450
24806,83151
23512,80300
25417,80444
38088,81746
25076,83794
24346,82463
29916,83394
36108,81521
29872,81393
31720,81920
24053,81188
34780,80464
39424,82019
24408,83744
38280,82906
28092,81489
29542,82860
38568,83970
27243,80133
39800,81378
39328,80514
22229,83644
29942,82336
24245,83130
23768,83126
28709,82340
32264,83198
24208,81848
34372,83872
35848,80080
21838,83535
31732,80489
29569,80512
28024,80056
31752,83378
34654,80897
34824,81840
31480,83105
23438,80470
26992,81056
26988,83263
33570,81548
22748,81609
32568,82644
36437,80582
25698,80602
28888,80048
32036,83512
36072,81322
39806,82942
35320,81388
26312,83888
30395,81684
38624,80176
32870,83224
23257,82160
38296,80648
23312,83154
25242,81880
20822,83526
24764,82844
23186,80647
32672,81362
21687,82368
32986,83147
21284,83617
39622,80435
20103,83689
29326,82424
22392,81316
22225,81328
28712,82810
38628,83768
29592,81756
34774,83532
37702,80660
27868,83352
37388,82152
23446,83696
25488,82404
25060,80596
24633,83536
32073,80368
35516,81144
30872,83396
30882,82018
36669,81208
39863,83444
37530,81073
31532,80267
37014,80392
34607,81169
29430,82176
36210,83958
32416,83984
28456,80793
35873,81539
23808,81580
38960,80448
25166,82844
28264,80419
38821,82768
30508,80896
20880,81480
20463,82147
26678,82715
24700,82800
39806,81402
30371,80538
38384,81094
24893,80776
32936,83968
32544,82034
30517,80612
39350,83796
34888,81788
34563,82816
23480,83112
31594,80359
39136,82243
29184,80461
37359,81135
35184,83743
31348,80679
36352,82990
34764,82754
29876,83611
36300,80496
32289,81813
27524,80848
23074,82186
36323,80861
34096,80424
32192,81727
36455,81680
33196,81170
21392,81836
25648,83523
27027,83527
21632,81591
26148,83104
35280,82191
32036,81840
30364,81480
29037,82400
26354,80556
39979,80682
24526,81769
32730,82749
38842,82324
34734,83780
33752,81742
30666,82931
20032,80930
23795,81548
29514,82317
35912,80881
24717,80144
29493,80720
21824,81486
24877,81170
20717,83098
27907,80768
22891,83008
32980,83086
31516,82160
21863,82500
38248,82150
38578,81669
39061,82450
34234,82854
21524,81055
29651,83552
32761,81556
35158,81190
36358,82971
20321,81952
35536,81035
20940,80848
39977,83536
39212,83216
38890,83986
38640,83172
20777,80970
26320,80278
37848,83460
25372,80432
23982,80608
38784,80294
25298,80272
26546,81450
30481,81832
23226,82382
23354,83978
38181,83456
37988,80101
29200,80436
31245,82358
30312,82588
38872,82910
30214,82188
38164,81276
22673,83401
26932,80299
29446,81716
27753,80212
31194,81980
21216,81395
28424,80813
31012,83600
32677,81772
27220,83141
24322,80355
37962,80669
28730,81904
34716,81966
33573,81394
32228,81104
35356,83767
22334,82776
38620,82292
22304,83198
35532,83987
28640,80817
31195,82016
24636,82890
38959,81576
34902,80070
36048,82082
36832,83875
33962,82412
28638,80214
28185,83108
25404,82722
31416,82964
26068,83904
31912,81073
32504,82536
24029,82660
25220,80418
21482,82957
28526,80616
29123,82279
32418,81078
34257,83558
32820,80121
31996,81208
21540,80024
25696,82944
31312,81844
22696,82969
39736,82612
20966,83136
37186,82076
21344,82888
30921,82339
38456,80143
39943,81675
24487,81420
29671,83796
27430,81811
30871,80425
26974,81062
33824,83104
20700,82691
21984,80496
33056,81749
23392,81688
31912,81080
30608,82746
31884,82438
33433,82854
24480,80508
35238,83346
25136,82904
36747,82394
25433,80995
30046,83299
38414,80038
32548,83296
27816,81574
34982,81976
29356,83922
26996,82588
37482,81863
23888,82140
39728,81076
33368,80971
30470,83220
34994,81154
25236,82617
29448,80700
36628,82175
35688,81681
21973,81072
28785,80768
39964,80236
33368,83982
30508,80432
32624,83616
32648,83526
35870,81984
28816,82710
26242,80866
37937,81416
28361,83122
30860,81468
29249,81634
24320,80126
21978,82732
22220,80256
36534,83858
32842,81087
30235,83268
22484,80355
25778,83924
35944,80523
27554,83096
28896,80420
32453,82556
21984,82128
37770,81286
27058,82294
30697,80895
20128,80027
26979,82992
24426,80855
20480,83358
39161,80863
32046,80326
27584,82239
33498,83488
20534,80312
30704,83370
34848,83147
37418,82144
31562,81184
28212,81527
35032,80998
39202,82484
32074,81532
27031,83893
25702,80853
32452,81095
28861,83100
26946,83909
31226,81464
20659,83738
23180,83616
35559,82680
33976,81520
21310,81182
36595,82207
34283,83675
31646,81664
25433,83738
35788,80650
32932,83620
35474,81647
37179,83887
26611,83226
37195,81898
21229,81455
24684,80880
37537,80768
30207,80454
20398,80398
28096,80441
28478,80612
29712,80332
35205,80388
28474,81252
35495,82296
32478,83868
26548,80156
32309,82649
25307,80612
21868,83388
22294,80232
28634,80319
32710,83644
23996,81740
28811,82805
35326,82968
38577,83168
33391,82728
30121,80394
23287,83776
24164,80974
38144,80685
36250,81952
30204,80712
31347,82274
37960,83056
31873,80192
37553,82874
20079,82484
28120,80096
29858,82890
29024,82267
26752,83622
33870,82188
31669,82422
36488,83010
21685,80104
22081,81888
23523,81216
32519,82957
35728,83805
24864,82776
35958,83479
37842,83984
27280,82565
25388,82252
31524,83048
39422,80014
29678,82827
22528,81264
30910,83501
24636,80384
23084,83392
38268,80426
39414,83039
24372,82371
22336,80889
37878,83368
35200,80732
25746,81524
37523,83161
39192,80379
26620,80768
33014,80360
28146,81068
28470,82103
38562,80740
22385,81515
34849,83072
28668,80713
31842,83177
20876,83588
25814,82628
23139,83580
24946,81273
35896,83214
31054,83564
34926,82598
20793,82274
35200,81109
38430,80092
29874,80780
25600,81649
25336,83530
39348,81798
23012,81216
21976,81088
21744,82784
31496,83312
38830,82964
25956,82803
20367,82434
35558,82332
20498,80302
22807,81866
31344,80932
21883,81850
28096,81099
28478,80956
39364,83808
26336,82574
22396,82784
21088,83468
27651,81910
27093,81220
24845,83824
27232,82134
36676,82956
36215,82274
34716,80365
36248,80079
26008,82820
21242,81674
25832,82329
35472,81976
20812,82808
26034,82980
30016,83186
38810,83847
39826,80220
33834,80442
33596,82746
33457,82091
27980,81509
29443,83172
28331,83576
25673,80012
20566,82736
24570,83792
22044,83120
37987,82589
31614,83716
34830,81753
34144,82244
26958,82568
32952,82117
36658,82250
27162,80304
33833,81318
20945,83776
28786,81484
37196,82708
30180,82956
30982,83746
36284,83636
22030,80774
25573,81590
30952,81304
22672,81332
26716,81738
38734,82109
30678,83070
38472,83484
31431,82253
28752,80920
39487,82856
21706,83284
25302,83101
33902,82824
25595,82519
35029,80077
39572,81418
38508,81972
29989,83873
26768,82032
34202,82556
33428,83585
29252,81840
39135,83059
20426,83558
30959,80464
27173,83616
21125,82329
34476,81088
36344,81431
39634,83647
28345,83896
39016,81051
27296,83816
29184,81100
39505,80094
38398,83234
34747,81446
30091,82618
33598,80312
26098,82044
37500,83742
22654,82872
30076,81284
21035,83712
25235,81128
24295,80295
27889,80960
30538,81672
31984,82216
33616,81984
34688,82594
39727,80280
38660,81419
25041,82968
27149,83184
22617,81372
21509,80012
34921,80438
21736,82036
32840,80595
24224,82848
34103,81856
35652,80959
20856,83613
24656,81154
25610,83408
39472,83440
30504,82580
35719,83008
35232,82021
32588,83858
26844,83054
30095,82072
39662,81616
24550,83408
20047,83346
37660,83740
21240,83482
38981,81064
31128,82044
31961,80480
32309,81696
31324,82932
27687,81412
28880,81748
21555,81224
31220,83520
25397,83302
33125,82156
35896,82132
35798,80826
21324,82684
29970,81725
38606,82462
28664,82533
39522,82930
24656,81906
32896,82896
34460,82610
33899,82158
26446,83428
38662,80012
35714,80829
33207,82704
31899,81880
22220,82086
39536,82396
39679,80185
37049,80266
31336,80554
33097,81946
25072,80873
38778,82004
26520,80988
30218,82168
29743,82028
37998,80948
20162,82672
34870,81691
23498,80672
36576,82406
23100,80237
23753,83244
23552,83917
31626,83048
33198,83396
26070,81056
23058,81585
25475,82948
38060,81788
21552,83471
21281,81039
28976,81419
34196,82855
22670,82044
26527,80640
35661,83150
35040,80281
33624,81152
34732,83263
31708,83980
36043,80086
24522,83704
38472,81664
23692,81752
20524,80675
23068,83716
36544,82936
33522,83066
30271,81416
20280,83028
28498,81554
22349,83658
36238,83752
20160,80766
31074,81093
31525,80152
22808,83112
31727,80832
34090,81510
22440,81126
36564,80596
31904,81675
21500,80265
23246,80513
26030,81376
24057,82805
39936,83696
28616,82940
22260,83936
21888,83040
39818,82946
38070,82010
22066,81501
35298,83840
24756,81782
23110,80582
34904,83338
24224,81050
28768,83540
20472,83506
28528,81832
24576,83192
38440,83088
36532,83880
30472,82385
24170,81560
39680,82177
24087,81413
21760,82229
20696,82474
39672,82416
21548,81222
38184,80332
36627,83668
36085,80800
37354,83372
34718,81116
33079,80570
25352,81471
35092,80374
24856,82306
22440,82030
37640,83088
38084,81040
28901,82672
35522,83875
25920,82846
34140,80253
33900,82620
20167,82035
39544,81943
39069,81632
39803,82671
32908,80032
32353,83975
22441,80375
35946,83178
22088,81744
26128,80145
37600,82341
22671,80632
23027,82030
20896,83840
35843,83552
21045,81333
30020,80768
32939,82238
31348,82096
38568,81778
35250,81760
21806,83103
38532,82894
39704,82872
30938,80028
24504,81600
29350,83232
31681,82449
26992,83138
35104,83646
36499,81500
35488,80188
39031,81476
35624,80942
31654,80500
24700,81350
37818,80264
29244,81269
25355,82761
36871,81480
31047,80387
26229,81280
36144,80192
33406,81949
33462,80124
34832,82820
29769,81232
27729,81873
22422,81540
27103,82350
22404,83274
31352,82896
33434,82312
23380,81668
25444,81277
29266,82176
36378,82212
28131,83082
37821,83820
37576,82159
26843,83334
36344,80000
35783,80789
37992,81716
23212,81924
32734,80742
20771,80428
28932,80974
24417,81988
26560,82278
39636,82317
31170,82994
28802,83576
30476,80594
30983,80786
31304,81780
21770,82674
27013,82789
34260,83665
38351,83172
23833,81835
23078,82798
27473,82208
23036,81752
22765,81984
36772,80869
37310,83814
36800,81260
30060,83135
22761,81296
23508,82402
39207,80528
35552,81090
22922,80380
29720,82328
38958,83098
29426,80600
21190,83720
29234,82622
25735,80028
22614,82136
30689,80368
37400,80865
35896,83218
29698,80789
30864,81315
38851,82875
35110,83688
29766,80976
31324,82857
39598,82096
25851,80304
27858,81709
28139,81230
31080,82330
35428,83324
25464,80508
30302,80654
20333,82758
22232,80576
28294,83120
32514,80723
30778,81436
22928,82830
31114,83098
28574,83878
25556,82864
30784,80542
26192,82504
37862,80232
27584,80256
26606,82736
30168,80950
24576,81924
33681,81196
27092,80960
22880,80280
24652,82290
24664,80524
39346,83937
38012,80480
25463,81861
31002,82372
21905,80184
29639,80944
39064,81408
38760,80780
25632,82452
32866,80556
27296,80844
26582,82733
20514,81182
39893,81725
31312,82365
33253,82432
29961,81724
27172,80656
38038,82530
30143,83662
27085,82624
20716,81356
26414,80630
34946,81053
21627,80888
27267,81392
32848,82904
39483,81044
32642,80528
21280,83016
20360,83420
38621,82658
21175,80398
35027,80202
35880,83240
33506,82976
23148,82387
31414,83824
20344,80955
32274,80952
28512,81181
33864,82640
26582,82589
21841,80276
35360,83584
39544,83379
39872,83882
21498,82090
34814,80528
36640,81728
32879,80305
34392,83409
34234,83968
27820,80824
23992,80686
39904,81344
33066,82900
27677,82729
31260,80219
24974,82916
39474,80878
26696,81732
30202,81992
29180,80476
39706,80328
39364,80912
29841,80738
22911,82958
24887,81520
27840,81003
29524,80988
26644,80381
20844,80554
39322,83920
39410,80065
31260,83372
20245,81600
39576,81027
26303,82688
33148,82137
29178,81412
23406,80538
37404,81728
32544,81446
39638,82678
23794,83617
37768,83905
39360,82794
27492,82194
37152,81396
38648,80634
29130,80464
21261,80128
23569,83504
30240,81922
26604,82728
34290,83496
33632,81347
22018,80614
27280,82480
34478,83654
24251,81470
23842,82458
31220,82128
34880,80288
31568,83584
28648,80198
30922,83037
20791,80991
26910,83776
29920,80926
39796,80062
25812,83946
37641,83391
30000,83000
25342,82736
27616,82288
36534,82732
24444,80826
38506,82852
21926,82512
22404,80066
34091,81570
29122,82185
30628,82500
27280,80800
23039,82238
22644,82102
33989,80717
32804,82232
25202,80962
28089,81919
22880,81736
39895,81192
39001,80231
33152,80882
31484,82815
27000,81986
30607,83560
22628,81938
23732,81679
27920,80288
29759,82298
34426,83175
27439,82429
38476,83023
37243,82080
26939,80485
38018,82079
32392,80808
28872,82464
