medId               ,labId               
32559,60131
33717,60777
32680,60865
34396,60732
27212,60312
34688,60324
32814,60021
20869,60590
26636,60993
35256,60534
20132,60456
21929,60396
26325,60064
33328,60456
39572,60756
24170,60790
33554,60958
36784,60973
23012,60432
25774,60384
26704,60384
32637,60946
23356,60308
30511,60698
20736,60216
28896,60997
28663,60639
33000,60232
26549,60969
33218,60108
33082,60324
32680,60740
39513,60606
32504,60626
21430,60797
36240,60304
25968,60560
25510,60444
20070,60830
28394,60857
32294,60129
21788,60817
32432,60331
21544,60691
39221,60368
28096,60591
20769,60916
33593,60033
22924,60815
20732,60451
27794,60092
36737,60765
31708,60512
32884,60347
36912,60734
28780,60448
32185,60904
36528,60484
23353,60409
27560,60376
24579,60696
39392,60859
21849,60704
22536,60280
25769,60425
26566,60481
22044,60839
35564,60312
27168,60587
21382,60688
28634,60606
20416,60204
34300,60640
32758,60994
35104,60985
28160,60927
37194,60213
38468,60750
30485,60276
23348,60708
30686,60633
30454,60786
34468,60232
36216,60528
25744,60420
37660,60207
33943,60417
23036,60082
35776,60480
35892,60068
27245,60700
35488,60546
24985,60704
23798,60512
31075,60497
39380,60930
25880,60934
33268,60382
24613,60548
36714,60848
29033,60968
22016,60507
35792,60288
25021,60590
36000,60274
33496,60252
31424,60186
29916,60515
37534,60266
32939,60116
20832,60106
29706,60464
33024,60668
37602,60128
39664,60600
36599,60808
29927,60840
24834,60208
22610,60560
33043,60950
35982,60526
20387,60592
30074,60198
34232,60276
33813,60636
28232,60628
20790,60176
31748,60251
31044,60001
30656,60886
24072,60821
25136,60764
24520,60219
26884,60132
30197,60686
34552,60656
37182,60531
21291,60158
35353,60414
20685,60337
28742,60838
25498,60616
28037,60592
38841,60788
28617,60693
21953,60284
23116,60287
33720,60951
21143,60197
33027,60755
24356,60298
33706,60836
22068,60544
33964,60963
39060,60470
38096,60944
36044,60082
20800,60005
21100,60544
26688,60212
21696,60302
36864,60740
33538,60706
35792,60882
27992,60580
22272,60712
24042,60048
32368,60414
34926,60831
32295,60901
37062,60160
32328,60208
27498,60254
28236,60455
39673,60244
28600,60459
22642,60254
39508,60475
27990,60768
32360,60914
35951,60847
34688,60530
23080,60204
20014,60034
26792,60996
31484,60558
26608,60329
32573,60104
39672,60274
37139,60616
36341,60258
29660,60692
30846,60790
25503,60460
34324,60406
35592,60769
36432,60710
39278,60416
22630,60379
30484,60425
33937,60336
33975,60916
31742,60200
33312,60900
27672,60348
39248,60144
39570,60830
21754,60636
35595,60816
23450,60988
37490,60608
25105,60021
27025,60519
32333,60024
33408,60148
27008,60360
37606,60264
32332,60772
27024,60214
35123,60976
39354,60224
31592,60138
22022,60224
22561,60550
20768,60686
32936,60480
25796,60352
23465,60778
31086,60704
27377,60092
21312,60772
36004,60794
33445,60826
39584,60456
31795,60744
21004,60580
23536,60742
30656,60382
22073,60008
31296,60256
25954,60776
32288,60338
20259,60558
28032,60403
20364,60416
34196,60612
30120,60390
28633,60594
26268,60896
25384,60700
29908,60992
27591,60204
33776,60232
35536,60770
34834,60544
31152,60510
37972,60648
31364,60050
22599,60981
34699,60880
32251,60292
38372,60264
20804,60089
31287,60128
31176,60907
23845,60832
36800,60078
27141,60705
23496,60562
36977,60600
35136,60532
26064,60277
23320,60214
24603,60160
28392,60069
33032,60008
26712,60578
23351,60383
37710,60496
26890,60489
25310,60212
29657,60168
36505,60083
25526,60864
38964,60389
27191,60478
36430,60776
20761,60340
37268,60551
30168,60629
21728,60442
22104,60293
32094,60608
21201,60698
32806,60910
29454,60984
36872,60772
33430,60944
31792,60372
25523,60377
26280,60988
38328,60307
29632,60622
34657,60740
35472,60583
24404,60606
20340,60361
32688,60844
37154,60940
32026,60918
36802,60564
20192,60204
32398,60982
28492,60318
32742,60148
34535,60657
39870,60545
33545,60037
23094,60197
37620,60186
38112,60812
38428,60518
34881,60446
33572,60178
27704,60535
39234,60228
30122,60324
21290,60790
25538,60192
20122,60998
22603,60430
24861,60312
26570,60675
25912,60432
31680,60450
22894,60088
24262,60724
36940,60820
27313,60056
20489,60019
22664,60380
21408,60187
29528,60245
27672,60676
32202,60723
30574,60846
37769,60300
31415,60543
32334,60735
36960,60510
23060,60774
22472,60604
22364,60068
21888,60884
27488,60801
25896,60637
24878,60132
27542,60960
34426,60802
23894,60832
20832,60012
36672,60226
34194,60511
39136,60223
25324,60552
37836,60492
22576,60688
21788,60708
31186,60317
33652,60788
34853,60652
36611,60955
32385,60476
33004,60606
25820,60723
22360,60427
37334,60368
37753,60353
39024,60700
26560,60178
34511,60790
23935,60951
26400,60508
34432,60249
20096,60924
24464,60962
20280,60778
36244,60392
25432,60200
28287,60100
26479,60132
21898,60495
21572,60835
29635,60966
22684,60672
38264,60924
22157,60573
30725,60660
35584,60192
25782,60062
31408,60732
39920,60352
32086,60968
30854,60365
38283,60428
30238,60345
38248,60900
30008,60070
32628,60944
34459,60072
34344,60722
38544,60406
39351,60717
24846,60585
34232,60067
22416,60325
28550,60174
25886,60184
21512,60598
33772,60329
38172,60246
34395,60889
24440,60081
26269,60303
36316,60272
27708,60096
25848,60018
26119,60396
38411,60464
23546,60244
25915,60938
32768,60608
26035,60631
38206,60856
27472,60460
22204,60456
20269,60024
35368,60285
31792,60176
38056,60439
34842,60748
32168,60632
39328,60968
25896,60202
26792,60032
24704,60686
36530,60228
32185,60280
35092,60860
28329,60124
26648,60776
34516,60714
32776,60515
24044,60200
33328,60786
36635,60382
36898,60449
24164,60662
39396,60960
25177,60298
37933,60766
20481,60704
34704,60838
25009,60515
26958,60088
28016,60318
34134,60184
36531,60960
38487,60283
33558,60070
23118,60889
37136,60744
23791,60336
26612,60440
37211,60322
21262,60844
23902,60792
33733,60589
20410,60864
36576,60120
23039,60008
28528,60362
20870,60447
35902,60898
25644,60524
39696,60915
31369,60722
39836,60199
23266,60928
27002,60088
30316,60356
33536,60082
26447,60260
20304,60630
22872,60440
38639,60222
35784,60750
21937,60988
33320,60084
29042,60494
33984,60660
33468,60607
24738,60176
27096,60580
26208,60147
35500,60665
28576,60416
22288,60928
21422,60852
34588,60326
28710,60086
31143,60808
30760,60232
39150,60238
28016,60680
30656,60494
38797,60350
23528,60968
20101,60354
20844,60640
24398,60953
35405,60065
35931,60152
32087,60300
26726,60981
29386,60700
21339,60690
35863,60139
34222,60909
21856,60742
24078,60636
25622,60226
28802,60480
34664,60160
38888,60590
22976,60907
29344,60943
26934,60176
36628,60294
37561,60568
35120,60383
22489,60650
32406,60793
26564,60560
37961,60956
20326,60736
23794,60081
38264,60368
34424,60304
30029,60701
39032,60100
20040,60574
39445,60554
25456,60668
34540,60543
25661,60068
35538,60606
32106,60190
33538,60146
23220,60414
22146,60692
20976,60020
34131,60240
35809,60942
39196,60002
25154,60802
27410,60080
32793,60384
23988,60595
20224,60878
38058,60801
23606,60446
37734,60680
32518,60912
36732,60187
20501,60041
26106,60595
39118,60588
34530,60234
32658,60104
35618,60422
27618,60345
38272,60108
37146,60488
34163,60228
26018,60400
34178,60872
28880,60784
27550,60356
23636,60968
26204,60072
26656,60352
26938,60004
25970,60530
29202,60072
24720,60184
30666,60585
33160,60688
31869,60665
22360,60501
21754,60520
38993,60536
26509,60132
25073,60957
39382,60040
20010,60378
35943,60879
29588,60103
24878,60536
32608,60352
32792,60243
39876,60136
36652,60176
35768,60017
34679,60315
26827,60936
23844,60848
35316,60676
28848,60942
25536,60130
34792,60813
36410,60104
35212,60620
27768,60624
28192,60806
33920,60365
24944,60289
38766,60606
20134,60378
36504,60727
37120,60440
34931,60733
22374,60514
23260,60974
28786,60298
29844,60593
25196,60160
35622,60244
31868,60104
27316,60292
26128,60659
26285,60680
27168,60584
28400,60248
25034,60298
34324,60846
34164,60132
30960,60488
39171,60896
35368,60587
31148,60584
21048,60520
25464,60552
25104,60038
33032,60128
35499,60036
22905,60669
23510,60224
30098,60490
21054,60928
27432,60625
21809,60294
22184,60702
27773,60824
36236,60136
36852,60668
31040,60864
22968,60586
27837,60780
38544,60463
30268,60002
25261,60108
27345,60496
36006,60848
34277,60212
27472,60780
33198,60465
32890,60287
30016,60792
27884,60041
28098,60530
38207,60208
37974,60784
35889,60718
33070,60713
39904,60700
30942,60368
39288,60874
25792,60494
21348,60664
37200,60044
21658,60532
35273,60002
32582,60903
26948,60585
35498,60262
33824,60192
31802,60744
33093,60453
22789,60931
20407,60460
32138,60142
24034,60407
33374,60408
26564,60262
26447,60886
25355,60243
27452,60626
39258,60980
33044,60172
31975,60431
38559,60496
29314,60312
22016,60768
26380,60185
20251,60140
21302,60632
32598,60679
25113,60506
21657,60556
27744,60235
30284,60520
39889,60112
31056,60284
39840,60960
36440,60230
22752,60308
36016,60312
26505,60480
31669,60096
23732,60168
22768,60525
26015,60490
35717,60017
38978,60928
25492,60724
30592,60456
35678,60231
35213,60316
28858,60097
39422,60906
38616,60354
20464,60762
38140,60816
36097,60620
34288,60577
39061,60672
29760,60017
35793,60530
33591,60344
31628,60000
34839,60692
25908,60923
39260,60496
29514,60198
23640,60960
30144,60150
32383,60396
21686,60140
21125,60843
22352,60465
25348,60465
26210,60608
28976,60201
32052,60088
34560,60928
24137,60743
31590,60800
27794,60442
27248,60320
27336,60830
31503,60505
26192,60575
34617,60572
29206,60294
22508,60500
31688,60250
20079,60674
28992,60945
36590,60302
23225,60018
28746,60377
24391,60020
28004,60494
35208,60534
23202,60898
24976,60244
34029,60224
34262,60632
22140,60888
22286,60240
27905,60726
30208,60756
34896,60304
21224,60560
32410,60646
22752,60372
36840,60848
23264,60514
33108,60909
30272,60774
22584,60134
37528,60912
26407,60416
38192,60251
26224,60844
26048,60576
27439,60546
35717,60200
22494,60749
26153,60101
36308,60736
37686,60353
32064,60218
24078,60376
31430,60376
26238,60000
30821,60744
38350,60496
35072,60428
37053,60678
39891,60289
23149,60413
27932,60498
37640,60943
39661,60096
35804,60806
20496,60757
35224,60152
38077,60432
31152,60120
37548,60600
24050,60670
26190,60360
28344,60368
34659,60798
32744,60850
22460,60132
29746,60672
26714,60800
22568,60229
36619,60430
20480,60558
30698,60336
29307,60450
39720,60744
33845,60768
24448,60182
26266,60177
22466,60891
22920,60799
26239,60330
27332,60380
27848,60179
24146,60352
20116,60720
35304,60799
30392,60656
29194,60516
30388,60520
24585,60026
36940,60432
36630,60570
26047,60346
38498,60992
39859,60264
20612,60676
34637,60466
20900,60716
38386,60582
29364,60358
21273,60768
23764,60893
34670,60108
28154,60935
30660,60490
31612,60534
24576,60314
31162,60110
33976,60356
31402,60641
31439,60108
33772,60042
33359,60239
20828,60498
26021,60088
20990,60720
33440,60456
29812,60720
28838,60460
28992,60536
24368,60992
25472,60113
36287,60473
29800,60984
35200,60204
24100,60574
28184,60903
29987,60428
39008,60528
20794,60016
34424,60897
34078,60766
21666,60824
25216,60923
28112,60698
26406,60940
34660,60592
37221,60542
24484,60306
29964,60939
22222,60106
21000,60246
21796,60047
21680,60036
20922,60591
29988,60951
24832,60324
27344,60178
28096,60724
30808,60719
33329,60050
31859,60816
30496,60990
21532,60762
36560,60592
32487,60340
37252,60807
23696,60504
35756,60270
25414,60274
24416,60286
27614,60113
21535,60528
26534,60824
27861,60268
24564,60238
32856,60827
38398,60322
36510,60126
29698,60668
22042,60559
21592,60529
23169,60620
32912,60541
32799,60980
29558,60046
26248,60288
25206,60269
22989,60064
26697,60362
25900,60293
36886,60441
29028,60576
36218,60504
27884,60287
38026,60628
35910,60195
32407,60862
28244,60350
39578,60720
20802,60300
34080,60322
29460,60204
27427,60746
38184,60806
32697,60198
38696,60968
32414,60976
31532,60692
30233,60012
24733,60296
33101,60356
32848,60060
20352,60304
26352,60316
22285,60312
27924,60868
39712,60666
22046,60792
36648,60768
32855,60496
33708,60176
27409,60602
30034,60468
34384,60150
34576,60190
39184,60961
39508,60153
21824,60168
29632,60356
25398,60013
38278,60860
36475,60865
39412,60657
29108,60172
23438,60100
39274,60997
28027,60755
34174,60697
37447,60175
28109,60416
25182,60286
30348,60368
27562,60058
32440,60020
38010,60032
39180,60416
30869,60071
37056,60359
28907,60538
25626,60038
21772,60436
38148,60743
32878,60938
34013,60727
39588,60128
32853,60412
20478,60260
29712,60208
30254,60068
30706,60014
28550,60112
27136,60800
30285,60884
33294,60492
28936,60568
28228,60992
21210,60896
20272,60884
22592,60496
36828,60698
31576,60484
26664,60805
23680,60784
20940,60214
37984,60694
30140,60280
35098,60200
28498,60368
31187,60069
35322,60279
26272,60064
32180,60356
27400,60977
37258,60488
37564,60764
35918,60132
23572,60227
20614,60984
20307,60557
36810,60456
34752,60260
36626,60128
28024,60862
22377,60109
34900,60584
22789,60708
31840,60714
35989,60784
35328,60490
20449,60588
33430,60888
24254,60896
29568,60576
29080,60132
22064,60738
25216,60615
29932,60286
29371,60580
31808,60681
39564,60800
29374,60862
22847,60416
25616,60018
23384,60166
30974,60780
36168,60488
38718,60756
38156,60504
24418,60120
20916,60528
27870,60368
38656,60019
33324,60440
30138,60681
22195,60840
23267,60000
27079,60092
24840,60974
35584,60824
29066,60846
37192,60974
25169,60324
33430,60014
39248,60708
37881,60786
24224,60023
20178,60689
25388,60847
31083,60324
35918,60515
31762,60820
23504,60591
25632,60680
25852,60895
22836,60128
33162,60676
26538,60189
38352,60109
22816,60474
34410,60029
39936,60332
38313,60190
21377,60800
28864,60592
35920,60704
30304,60166
25528,60008
34424,60776
34864,60387
28123,60464
36918,60560
32012,60617
36368,60999
33756,60327
24172,60871
24733,60951
31370,60319
33766,60006
33024,60782
39256,60534
29104,60651
21267,60138
31492,60763
28653,60826
39252,60164
21860,60408
36109,60119
21448,60332
21243,60928
20877,60922
39174,60395
25304,60008
34248,60416
37984,60814
29062,60755
39122,60859
32593,60359
25018,60198
39607,60564
23748,60000
39644,60850
32815,60502
32188,60932
36522,60426
20088,60966
23854,60275
30886,60385
20778,60620
32469,60565
20704,60561
27351,60192
24114,60064
25780,60864
31084,60208
21936,60608
21336,60067
23796,60444
28214,60231
30678,60404
38268,60463
33280,60228
32912,60848
33496,60532
37496,60704
28096,60108
36930,60195
21286,60612
34296,60476
38004,60136
28786,60965
20712,60541
37604,60708
27992,60928
28153,60517
20312,60466
21032,60714
28160,60789
29569,60922
22912,60282
30518,60476
39106,60122
25088,60290
25945,60528
38828,60340
24060,60860
28603,60944
27232,60696
31461,60428
28186,60023
26777,60856
36824,60000
37336,60368
31283,60871
30016,60000
36383,60480
22130,60119
23504,60266
38712,60324
21429,60409
30548,60960
38069,60029
22208,60280
23279,60465
38248,60347
28206,60480
38927,60686
27316,60608
34456,60008
32338,60262
37284,60656
39060,60100
28768,60827
36493,60232
34062,60236
38559,60512
20642,60408
24310,60808
22149,60088
35048,60562
34384,60676
29824,60370
24081,60380
32464,60248
37256,60344
22664,60320
37278,60020
36781,60102
34193,60010
26898,60997
32729,60832
23092,60225
36282,60512
27692,60906
30032,60678
36988,60976
29816,60036
20652,60453
25682,60799
38524,60627
26476,60384
38732,60304
35552,60080
25698,60604
29415,60960
34996,60804
22558,60008
37040,60581
22223,60497
29520,60432
37548,60782
26584,60676
24644,60024
30812,60778
22328,60172
24792,60396
35016,60256
31664,60358
36788,60628
32050,60920
37792,60594
31068,60172
36739,60473
36275,60830
24491,60649
25716,60650
27512,60686
33416,60412
38900,60675
33610,60028
27373,60728
22307,60682
27856,60960
29192,60348
39033,60229
28001,60915
25360,60467
25626,60347
39023,60557
34469,60586
39286,60994
23324,60546
21037,60613
35047,60504
24197,60364
26017,60902
33382,60460
36340,60627
37947,60986
31300,60286
33012,60286
23898,60896
24027,60879
20866,60668
20846,60608
27496,60229
30880,60410
26655,60414
20580,60077
21376,60288
27323,60919
29696,60765
26244,60092
36752,60036
32164,60586
23776,60523
29113,60326
36242,60284
25056,60284
31424,60287
25554,60293
36580,60980
32652,60728
32033,60678
31064,60872
36788,60473
21273,60256
34323,60195
23375,60912
39136,60907
21766,60944
31134,60716
35868,60686
36331,60868
26373,60384
33429,60170
21109,60207
25424,60704
38628,60759
22020,60533
30940,60302
25131,60136
22560,60084
33938,60940
22043,60634
31200,60410
23480,60524
37824,60718
25238,60188
23332,60336
35334,60000
21697,60854
21736,60022
21140,60852
34144,60488
36354,60032
21903,60862
38560,60160
39416,60702
23752,60802
38764,60011
26500,60512
23184,60938
22636,60496
27140,60729
26744,60584
37408,60512
32638,60444
36068,60596
37042,60092
26568,60218
28304,60308
25014,60740
20020,60764
36077,60106
37053,60649
26912,60884
29484,60998
20289,60972
22784,60400
39070,60717
32753,60132
29333,60932
27715,60917
38547,60860
29099,60476
33436,60207
37888,60494
21236,60984
39491,60804
38388,60074
35004,60996
33056,60720
32659,60544
32324,60516
29322,60744
39968,60036
39210,60328
24811,60398
22480,60808
30049,60578
36088,60586
30188,60486
27183,60951
27863,60644
22023,60874
32480,60647
32641,60454
30261,60504
30402,60808
20140,60230
33816,60416
23696,60025
35228,60712
31235,60416
35196,60028
36448,60094
20920,60258
31168,60452
36395,60294
36284,60436
26873,60212
22277,60450
35422,60088
21670,60740
26868,60456
26688,60612
29570,60836
26304,60166
33932,60212
26941,60894
25534,60742
30287,60032
21463,60269
36257,60160
25184,60911
26306,60970
24888,60925
36596,60533
39230,60328
29948,60624
34518,60269
21008,60508
30282,60006
21543,60480
25392,60910
22685,60713
24139,60664
28948,60226
20424,60098
26096,60222
22576,60727
26564,60800
21422,60913
31712,60596
28016,60943
26951,60810
33569,60720
21908,60152
20244,60088
29756,60668
29789,60288
33965,60796
37991,60335
38367,60454
34268,60276
23965,60300
28457,60307
35003,60706
21927,60088
25544,60702
31911,60097
26752,60316
21700,60752
37689,60436
31934,60068
22990,60660
25496,60101
37292,60828
31202,60308
33413,60348
26034,60225
38696,60038
36634,60672
29456,60944
34586,60153
20764,60711
33892,60492
33411,60281
26276,60992
28046,60821
23024,60053
30988,60032
22851,60074
36180,60952
24984,60318
38144,60236
27404,60726
32456,60733
20360,60604
38908,60568
39407,60172
26532,60808
37048,60876
23863,60022
21824,60500
33000,60690
39904,60256
31552,60848
30960,60031
31647,60068
31535,60813
34976,60534
20416,60828
33346,60577
31112,60582
22368,60516
26368,60062
20848,60464
25256,60411
31437,60352
21976,60031
33096,60798
25319,60552
30187,60688
34932,60785
36816,60504
28897,60557
21316,60388
24142,60853
37457,60571
38638,60768
25839,60888
34313,60464
25286,60620
24206,60474
32766,60437
28444,60073
37943,60492
27568,60900
25802,60976
30149,60676
22068,60172
21200,60894
31400,60796
32507,60988
25815,60284
34931,60544
39370,60920
23543,60619
22562,60576
21288,60120
32900,60342
38849,60566
29720,60088
21332,60196
34532,60118
35034,60949
23885,60605
38640,60978
26096,60630
39572,60870
29604,60128
26266,60624
24908,60918
30805,60233
27952,60736
30249,60860
29326,60366
33524,60281
29602,60512
34793,60792
36260,60340
34320,60046
24630,60389
25872,60592
38244,60016
21754,60754
25946,60790
31702,60595
24168,60055
35648,60972
26765,60318
25656,60852
20018,60013
24720,60197
23462,60766
38160,60914
32346,60314
39842,60791
22686,60346
21326,60367
38464,60736
28633,60216
31880,60303
24662,60800
25728,60438
27916,60477
26416,60902
39792,60368
33264,60196
31814,60830
21748,60808
25825,60702
24873,60102
21968,60120
22719,60956
23809,60733
24155,60480
34720,60696
27328,60893
28602,60418
22680,60467
23216,60560
22918,60908
34448,60200
31182,60506
30248,60198
24756,60260
21056,60732
38786,60729
34387,60428
29899,60064
22824,60854
24188,60440
37469,60132
28026,60422
31952,60416
30680,60672
29695,60073
25984,60534
20615,60022
29689,60599
39646,60900
26085,60587
23600,60129
20408,60442
28205,60694
32480,60681
26083,60239
39188,60530
37396,60792
32413,60148
36558,60305
36560,60010
25005,60520
22176,60924
36876,60463
29350,60086
30078,60514
26923,60524
24715,60910
23727,60413
30694,60188
26104,60224
31309,60385
34388,60178
36254,60694
31428,60738
21912,60640
21150,60162
24554,60096
34314,60799
27222,60930
20266,60696
37101,60100
29254,60872
34892,60227
39518,60480
33330,60160
36219,60866
22912,60192
38512,60727
38224,60336
28237,60752
23217,60472
32524,60204
32128,60789
23362,60076
25336,60425
25664,60316
20248,60118
22816,60872
37238,60694
25036,60894
26963,60580
30332,60244
34135,60625
25402,60603
34704,60688
39864,60462
25446,60494
35367,60820
24320,60083
24427,60687
36868,60329
35864,60592
23646,60965
26006,60857
25615,60040
33770,60252
24068,60152
20166,60148
34222,60677
22760,60592
38224,60044
30413,60192
29950,60830
20414,60136
26511,60498
21080,60168
37956,60487
38308,60232
32677,60142
21851,60134
21498,60025
36468,60162
38560,60982
35432,60616
25124,60462
31664,60091
24352,60351
24075,60657
28119,60593
36436,60918
27475,60340
24794,60717
26008,60684
28806,60311
31152,60860
28360,60439
31441,60180
26626,60232
26073,60551
25175,60408
35636,60800
25554,60896
20782,60502
37739,60380
35392,60990
22746,60911
25923,60461
37952,60085
37944,60224
27650,60732
23178,60528
24384,60819
26335,60120
20795,60274
21106,60152
32638,60738
30830,60680
36577,60672
35584,60482
30796,60976
25480,60021
27663,60602
23832,60022
29952,60620
31167,60592
28072,60617
35398,60616
29482,60846
32751,60823
27744,60786
33536,60004
24640,60428
31540,60309
28840,60142
20452,60785
24208,60658
20658,60866
27281,60782
33274,60380
36628,60052
29594,60487
37647,60405
32932,60158
20842,60220
26727,60825
32738,60196
31486,60368
33568,60876
34856,60816
37783,60631
20957,60769
25944,60627
35168,60086
39892,60764
30400,60718
20840,60750
21946,60920
28711,60064
35697,60905
25754,60688
28494,60789
24237,60204
33079,60268
30749,60680
28900,60920
21264,60409
33104,60402
26307,60862
26799,60133
24704,60732
26424,60096
29928,60955
37704,60420
33761,60346
34567,60276
24930,60000
29799,60237
27436,60232
37088,60784
32156,60416
30864,60118
38772,60713
29016,60640
31410,60018
30840,60896
26688,60009
23544,60442
27468,60248
31410,60280
24060,60549
33243,60194
33672,60053
28935,60009
28023,60832
25752,60670
39525,60110
28164,60695
27573,60976
37896,60176
24692,60220
24608,60726
23512,60314
39098,60356
38864,60118
33168,60244
21086,60521
27750,60322
25844,60303
29118,60288
24560,60860
28032,60138
23912,60248
29895,60082
37134,60208
20656,60792
22721,60570
32419,60744
29772,60943
21789,60827
25104,60236
31418,60398
26721,60272
25330,60296
29771,60423
30546,60935
28442,60520
20970,60128
22666,60253
32837,60400
32464,60344
28452,60256
35108,60360
27684,60602
21268,60242
24542,60995
37024,60471
25421,60440
25378,60596
28925,60876
38984,60073
38828,60182
29224,60238
33092,60484
37602,60433
20575,60843
22112,60156
20444,60248
30696,60510
23832,60208
35908,60812
24138,60036
25344,60684
29677,60194
21132,60096
34592,60896
35987,60232
20262,60634
32508,60664
21968,60712
31030,60981
33500,60491
23484,60200
26091,60204
39027,60091
27361,60280
24770,60066
27744,60424
24183,60035
20836,60302
26615,60003
28678,60271
22412,60648
32748,60584
21604,60593
33443,60918
30972,60524
22260,60214
31984,60660
39145,60652
30016,60477
23280,60824
33048,60625
31152,60606
29930,60144
38292,60880
39008,60228
25782,60882
23580,60050
23418,60168
27181,60222
34056,60524
34245,60169
23254,60908
23023,60699
26758,60414
28816,60935
31260,60988
38784,60406
22256,60140
31833,60760
25740,60810
20711,60550
31490,60507
28835,60198
30733,60546
33391,60683
22434,60511
36768,60875
32172,60310
29280,60394
21708,60652
36598,60854
24409,60067
34280,60346
23565,60992
32296,60363
22857,60504
36732,60966
28544,60907
34579,60801
39640,60046
33126,60690
35180,60386
28560,60078
20149,60484
32737,60004
25366,60640
39000,60177
23302,60990
32373,60440
32786,60056
31364,60631
36012,60248
30280,60871
23723,60961
26848,60044
29347,60840
27256,60000
30908,60344
25080,60932
37808,60676
26024,60832
34748,60194
22630,60226
29056,60136
29654,60089
38314,60048
27994,60584
25416,60448
36471,60872
21617,60096
25883,60736
26976,60855
22732,60526
22946,60836
35202,60256
39952,60498
32920,60858
36083,60260
31204,60576
23750,60021
26155,60491
23792,60468
22336,60424
21680,60142
31146,60532
25852,60781
20412,60044
33493,60275
26480,60794
37184,60945
34827,60008
28748,60768
29490,60858
21882,60596
39661,60245
38950,60479
28323,60876
26203,60512
34848,60342
28032,60452
27948,60144
20702,60613
25083,60758
25774,60269
25346,60254
37516,60653
23764,60432
23934,60292
29270,60075
36156,60404
33398,60634
25656,60737
33687,60496
31672,60680
26104,60790
21568,60371
21472,60481
24844,60700
25396,60580
27332,60614
25890,60014
23935,60784
35852,60963
32516,60654
28624,60692
37109,60682
23540,60645
22229,60196
34733,60296
30818,60880
31168,60785
39429,60188
34506,60940
26226,60636
35202,60560
22485,60976
25757,60544
22680,60573
39222,60907
28428,60960
22587,60885
37289,60220
24953,60948
27664,60490
22766,60789
29632,60243
27724,60704
28363,60504
30474,60668
39456,60400
39107,60558
39860,60224
28968,60079
27280,60272
26856,60974
28284,60322
28366,60697
34314,60220
37598,60142
32854,60856
37156,60118
31016,60272
25766,60249
35390,60957
36926,60950
31218,60707
25426,60216
24420,60710
31692,60892
25928,60128
22146,60764
32968,60984
33404,60392
29730,60094
25608,60381
26364,60383
37458,60689
32518,60116
29743,60023
39043,60006
36418,60740
22702,60108
33888,60452
21204,60708
35359,60352
24440,60279
23697,60271
30761,60487
31924,60229
35760,60552
31416,60738
20904,60496
31334,60095
37655,60006
23965,60497
21796,60665
24158,60560
37312,60592
39352,60137
28111,60278
24478,60216
29034,60518
28882,60100
20778,60960
28106,60583
29120,60104
35904,60220
39272,60391
33616,60515
36556,60056
29136,60318
21422,60520
26736,60016
20805,60404
39204,60808
31032,60923
37561,60936
37704,60516
27719,60224
36347,60484
32400,60319
31564,60048
20856,60670
28128,60932
32544,60714
24134,60890
22528,60880
29762,60644
35469,60778
39028,60792
36658,60986
29233,60152
36804,60052
20938,60739
20104,60450
37088,60502
23063,60704
21472,60272
22402,60288
29888,60368
34738,60518
39325,60284
30132,60542
30535,60082
37319,60709
20582,60970
38140,60945
28846,60777
39552,60258
23710,60944
20971,60965
32916,60920
22193,60676
32998,60746
27658,60960
24428,60992
38852,60645
30440,60058
23216,60357
23384,60832
29990,60125
20818,60980
36626,60698
20389,60658
38400,60022
28045,60124
38083,60780
35453,60834
23152,60552
26208,60795
24200,60912
29938,60104
36879,60492
27146,60572
22842,60040
31356,60644
24975,60832
33880,60854
37365,60434
28228,60219
29927,60813
36252,60427
35936,60151
37964,60175
35968,60878
33708,60122
35416,60008
39228,60908
25384,60116
29216,60032
33958,60757
38792,60920
21876,60292
31951,60728
35444,60406
36455,60199
20324,60944
33099,60308
37488,60354
38401,60200
35530,60109
33880,60016
23290,60880
21370,60334
20181,60536
38009,60716
24094,60122
35070,60212
22924,60596
32755,60724
23381,60184
38044,60132
39504,60079
36346,60490
23796,60711
26348,60459
31294,60088
21914,60595
33676,60819
35906,60865
38060,60672
28293,60050
28883,60766
36490,60221
31550,60986
20928,60960
34649,60858
34108,60956
29262,60452
29267,60552
36803,60492
25994,60662
35306,60120
30632,60180
25840,60553
26242,60722
26304,60342
39392,60674
32872,60144
39823,60924
31682,60236
29020,60468
30167,60667
25727,60038
27159,60434
25140,60000
22488,60101
31970,60348
25544,60480
26748,60303
32026,60292
39656,60221
35712,60160
39936,60347
24322,60930
20858,60464
39114,60036
30482,60140
31280,60349
31808,60306
24614,60504
29245,60160
20912,60688
25612,60509
34270,60827
38107,60397
20092,60944
36554,60912
30320,60120
30994,60578
36480,60700
34184,60102
33961,60858
38304,60408
32284,60456
36341,60616
39936,60112
35696,60836
30030,60028
38816,60289
30572,60173
25453,60252
37359,60613
37092,60748
37919,60672
29294,60431
30306,60308
38772,60944
36024,60476
20415,60922
31330,60657
29404,60812
32142,60838
22522,60890
29926,60905
34058,60485
28425,60688
29616,60246
32634,60448
21535,60010
36473,60544
39115,60762
29599,60234
39849,60748
36336,60799
39558,60766
27572,60608
23292,60907
35764,60088
27538,60641
23080,60176
39332,60072
32723,60590
25178,60302
